INFO 2024-09-08 20:51:05,590 autoreload Watching for file changes with StatReloader
            WHERE c.relkind IN ('f', 'm', 'p', 'r', 'v')
                AND n.nspname NOT IN ('pg_catalog', 'pg_toast')
                AND pg_catalog.pg_table_is_visible(c.oid)
        ; args=None; alias=default
DEBUG 2024-09-08 20:56:01,499 utils (0.011) SELECT "django_migrations"."id", "django_migrations"."app", "django_migrations"."name", "django_migrations"."applied" FROM "django_migrations"; args=(); alias=default
DEBUG 2024-09-08 20:56:01,516 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/forms/utils.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:56:01,517 autoreload File /usr/lib/python3.10/asyncio/base_subprocess.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,517 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/lookups.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:56:01,518 autoreload File /usr/lib/python3.10/email/errors.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,518 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/apps/registry.py first seen with mtime 1725658126.5547853
DEBUG 2024-09-08 20:56:01,518 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/urls/converters.py first seen with mtime 1725658127.141492
DEBUG 2024-09-08 20:56:01,519 autoreload File /home/joe/Python/Django/books/project/apps/books/signals.py first seen with mtime 1725569659.4092486
DEBUG 2024-09-08 20:56:01,519 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/checks/security/sessions.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:56:01,519 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/PIL/Image.py first seen with mtime 1724489187.0347042
DEBUG 2024-09-08 20:56:01,519 autoreload File /usr/lib/python3.10/asyncio/streams.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,520 autoreload File /home/joe/Python/Django/books/project/apps/accounts/forms.py first seen with mtime 1725569341.9700477
DEBUG 2024-09-08 20:56:01,520 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/urls/resolvers.py first seen with mtime 1725658127.141492
DEBUG 2024-09-08 20:56:01,520 autoreload File /usr/lib/python3.10/http/client.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,520 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/template/loader_tags.py first seen with mtime 1725658127.1364944
DEBUG 2024-09-08 20:56:01,520 autoreload File /usr/lib/python3.10/lib-dynload/_decimal.cpython-310-x86_64-linux-gnu.so first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,520 autoreload File /usr/lib/python3.10/email/mime/text.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,520 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/sqlparse/engine/grouping.py first seen with mtime 1725658126.357884
DEBUG 2024-09-08 20:56:01,520 autoreload File /usr/lib/python3.10/asyncio/runners.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,520 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/exceptions.py first seen with mtime 1725658127.077524
DEBUG 2024-09-08 20:56:01,520 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/paginator.py first seen with mtime 1725658127.077524
DEBUG 2024-09-08 20:56:01,521 autoreload File /usr/lib/python3.10/email/mime/base.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,522 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/template/loaders/cached.py first seen with mtime 1725658127.1374938
DEBUG 2024-09-08 20:56:01,522 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/backends/base/base.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:56:01,522 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/apps/config.py first seen with mtime 1725658126.5547853
DEBUG 2024-09-08 20:56:01,522 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/mail/message.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:56:01,522 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/functions/datetime.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:56:01,522 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/contenttypes/views.py first seen with mtime 1725658126.8036609
DEBUG 2024-09-08 20:56:01,522 autoreload File /usr/lib/python3.10/asyncio/mixins.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,522 autoreload File /home/joe/Python/Django/books/project/project/__init__.py first seen with mtime 1718483906.717938
DEBUG 2024-09-08 20:56:01,522 autoreload File /usr/lib/python3.10/collections/__init__.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,522 autoreload File /usr/lib/python3.10/json/encoder.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,522 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/views/generic/dates.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:56:01,522 autoreload File /usr/lib/python3.10/sre_compile.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,523 autoreload File /usr/lib/python3.10/asyncio/queues.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,523 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/sqlparse/cli.py first seen with mtime 1725658126.357884
DEBUG 2024-09-08 20:56:01,523 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/connection.py first seen with mtime 1725658127.141492
DEBUG 2024-09-08 20:56:01,523 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/auth/models.py first seen with mtime 1725658126.7626812
DEBUG 2024-09-08 20:56:01,523 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/sites/requests.py first seen with mtime 1725658127.053536
DEBUG 2024-09-08 20:56:01,523 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/forms/boundfield.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:56:01,523 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/template/library.py first seen with mtime 1725658127.135495
DEBUG 2024-09-08 20:56:01,523 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/migrations/__init__.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:56:01,523 autoreload File /usr/lib/python3.10/tempfile.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,523 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/checks/caches.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:56:01,523 autoreload File /usr/lib/python3.10/lib-dynload/_uuid.cpython-310-x86_64-linux-gnu.so first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,523 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/views/decorators/debug.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:56:01,523 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/sqlparse/filters/reindent.py first seen with mtime 1725658126.3608823
DEBUG 2024-09-08 20:56:01,523 autoreload File /usr/lib/python3.10/asyncio/base_tasks.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,523 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/auth/hashers.py first seen with mtime 1725658126.7626812
DEBUG 2024-09-08 20:56:01,523 autoreload File /usr/lib/python3.10/wsgiref/simple_server.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,523 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/functions/text.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:56:01,523 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/inspect.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:56:01,523 autoreload File /usr/lib/python3.10/datetime.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,523 autoreload File /usr/lib/python3.10/pickle.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,523 autoreload File /usr/lib/python3.10/asyncio/log.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,523 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/http/multipartparser.py first seen with mtime 1725658127.131497
DEBUG 2024-09-08 20:56:01,524 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/sqlparse/engine/statement_splitter.py first seen with mtime 1725658126.357884
DEBUG 2024-09-08 20:56:01,524 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/files/storage/filesystem.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:56:01,524 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/forms/formsets.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:56:01,524 autoreload File /home/joe/Python/Django/books/project/apps/__init__.py first seen with mtime 1718488507.8323967
DEBUG 2024-09-08 20:56:01,524 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/templatetags/__init__.py first seen with mtime 1725658127.1384933
DEBUG 2024-09-08 20:56:01,524 autoreload File /home/joe/Python/Django/books/project/manage.py first seen with mtime 1718483906.717938
DEBUG 2024-09-08 20:56:01,524 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/crypto.py first seen with mtime 1725658127.141492
DEBUG 2024-09-08 20:56:01,524 autoreload File /usr/lib/python3.10/platform.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,524 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/asgiref/current_thread_executor.py first seen with mtime 1725658126.503811
DEBUG 2024-09-08 20:56:01,524 autoreload File /usr/lib/python3.10/site.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,524 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/hashable.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:56:01,524 autoreload File /home/joe/Python/Django/books/project/apps/accounts/models.py first seen with mtime 1725569870.410695
DEBUG 2024-09-08 20:56:01,524 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/mail/__init__.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:56:01,524 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/signals.py first seen with mtime 1725658127.077524
DEBUG 2024-09-08 20:56:01,524 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/regex_helper.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:56:01,524 autoreload File /usr/lib/python3.10/email/iterators.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,524 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/psycopg2/_psycopg.cpython-310-x86_64-linux-gnu.so first seen with mtime 1724285402.2407537
DEBUG 2024-09-08 20:56:01,524 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/views/decorators/cache.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:56:01,524 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/views/decorators/common.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:56:01,524 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/sqlparse/lexer.py first seen with mtime 1725658126.357884
DEBUG 2024-09-08 20:56:01,524 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/auth/validators.py first seen with mtime 1725658126.7626812
DEBUG 2024-09-08 20:56:01,524 autoreload File /usr/lib/python3.10/json/scanner.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,524 autoreload File /usr/lib/python3.10/urllib/request.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,525 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/cache/backends/__init__.py first seen with mtime 1725658127.077524
DEBUG 2024-09-08 20:56:01,525 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/checks/database.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:56:01,525 autoreload File /usr/lib/python3.10/ipaddress.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,525 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/backends/postgresql/base.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:56:01,525 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/fields/__init__.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:56:01,525 autoreload File /home/joe/Python/Django/books/project/project/settings.py first seen with mtime 1725828624.4202623
DEBUG 2024-09-08 20:56:01,525 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/sessions/base_session.py first seen with mtime 1725658127.0205524
DEBUG 2024-09-08 20:56:01,525 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/templatetags/i18n.py first seen with mtime 1725658127.1384933
DEBUG 2024-09-08 20:56:01,525 autoreload File /home/joe/Python/Django/books/project/apps/core/apps.py first seen with mtime 1718528479.986597
DEBUG 2024-09-08 20:56:01,525 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/conf/locale/__init__.py first seen with mtime 1725658126.5567844
DEBUG 2024-09-08 20:56:01,525 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/serializers/__init__.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:56:01,525 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/messages/storage/__init__.py first seen with mtime 1725658126.9565842
DEBUG 2024-09-08 20:56:01,525 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/http/response.py first seen with mtime 1725658127.131497
DEBUG 2024-09-08 20:56:01,525 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/files/storage/memory.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:56:01,525 autoreload File /usr/lib/python3.10/asyncio/base_futures.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,525 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/constants.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:56:01,525 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/staticfiles/utils.py first seen with mtime 1725658127.077524
DEBUG 2024-09-08 20:56:01,525 autoreload File /usr/lib/python3.10/importlib/__init__.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,525 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/checks/templates.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:56:01,525 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/sqlparse/filters/right_margin.py first seen with mtime 1725658126.3608823
DEBUG 2024-09-08 20:56:01,525 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/sql/datastructures.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:56:01,525 autoreload File /usr/lib/python3.10/sysconfig.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,525 autoreload File /usr/lib/python3.10/token.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,526 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/migrations/operations/special.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:56:01,526 autoreload File /usr/lib/python3.10/opcode.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,526 autoreload File /usr/lib/python3.10/importlib/util.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,526 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/psycopg2/__init__.py first seen with mtime 1724285402.2417533
DEBUG 2024-09-08 20:56:01,526 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/conf/global_settings.py first seen with mtime 1725658126.5547853
DEBUG 2024-09-08 20:56:01,526 autoreload File /usr/lib/python3.10/concurrent/futures/thread.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,526 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/auth/admin.py first seen with mtime 1725658126.7546854
DEBUG 2024-09-08 20:56:01,526 autoreload File /usr/lib/python3.10/wsgiref/util.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,526 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/checks/files.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:56:01,526 autoreload File /home/joe/Python/Django/books/project/apps/books/apps.py first seen with mtime 1725095330.3813906
DEBUG 2024-09-08 20:56:01,526 autoreload File /home/joe/Python/Django/books/project/apps/books/views.py first seen with mtime 1725828960.4402623
DEBUG 2024-09-08 20:56:01,526 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/admin/models.py first seen with mtime 1725658126.6187534
DEBUG 2024-09-08 20:56:01,526 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/messages/apps.py first seen with mtime 1725658126.9555848
DEBUG 2024-09-08 20:56:01,526 autoreload File /usr/lib/python3.10/bz2.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,526 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/contenttypes/forms.py first seen with mtime 1725658126.8026614
DEBUG 2024-09-08 20:56:01,526 autoreload File /usr/lib/python3.10/gzip.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,526 autoreload File /usr/lib/python3.10/operator.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,526 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/translation/__init__.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:56:01,526 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/fields/related_descriptors.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:56:01,526 autoreload File /usr/lib/python3.10/_markupbase.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,526 autoreload File /usr/lib/python3.10/urllib/response.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,526 autoreload File /usr/lib/python3.10/concurrent/futures/_base.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,526 autoreload File /usr/lib/python3.10/asyncio/selector_events.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,527 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/admin/views/main.py first seen with mtime 1725658126.7316968
DEBUG 2024-09-08 20:56:01,527 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/backends/base/introspection.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:56:01,527 autoreload File /usr/lib/python3.10/importlib/_abc.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,528 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/fields/generated.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:56:01,528 autoreload File /usr/lib/python3.10/secrets.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,528 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/admin/filters.py first seen with mtime 1725658126.6187534
DEBUG 2024-09-08 20:56:01,528 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/template/smartif.py first seen with mtime 1725658127.1364944
DEBUG 2024-09-08 20:56:01,528 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/files/temp.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:56:01,528 autoreload File /usr/lib/python3.10/dataclasses.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,528 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/staticfiles/apps.py first seen with mtime 1725658127.077524
DEBUG 2024-09-08 20:56:01,528 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/staticfiles/views.py first seen with mtime 1725658127.077524
DEBUG 2024-09-08 20:56:01,528 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/version.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:56:01,528 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/staticfiles/finders.py first seen with mtime 1725658127.077524
DEBUG 2024-09-08 20:56:01,528 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/files/storage/__init__.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:56:01,529 autoreload File /usr/lib/python3.10/socket.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,529 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/auth/__init__.py first seen with mtime 1725658126.7546854
DEBUG 2024-09-08 20:56:01,529 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/serializers/json.py first seen with mtime 1725658127.0925164
DEBUG 2024-09-08 20:56:01,529 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/admin/widgets.py first seen with mtime 1725658126.6187534
DEBUG 2024-09-08 20:56:01,529 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/sqlparse/filters/others.py first seen with mtime 1725658126.3608823
DEBUG 2024-09-08 20:56:01,529 autoreload File /usr/lib/python3.10/getpass.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,529 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/functions/__init__.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:56:01,530 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/psycopg2/sql.py first seen with mtime 1724285402.2417533
DEBUG 2024-09-08 20:56:01,530 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/contenttypes/fields.py first seen with mtime 1725658126.8026614
DEBUG 2024-09-08 20:56:01,531 autoreload File /usr/lib/python3.10/zoneinfo/_common.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,531 autoreload File /usr/lib/python3.10/signal.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,531 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/dispatch/__init__.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:56:01,531 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/admin/templatetags/log.py first seen with mtime 1725658126.7306974
DEBUG 2024-09-08 20:56:01,531 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/PIL/_version.py first seen with mtime 1724489187.0347042
DEBUG 2024-09-08 20:56:01,532 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/files/images.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:56:01,532 autoreload File /usr/lib/python3.10/logging/config.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,532 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/asgiref/__init__.py first seen with mtime 1725658126.5018117
DEBUG 2024-09-08 20:56:01,532 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/migrations/utils.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:56:01,532 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/deprecation.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:56:01,532 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/timesince.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:56:01,532 autoreload File /usr/lib/python3.10/email/mime/multipart.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,532 autoreload File /usr/lib/python3.10/http/server.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,532 autoreload File /usr/lib/python3.10/traceback.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,532 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/html.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:56:01,532 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/safestring.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:56:01,532 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/sql/subqueries.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:56:01,532 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/views/csrf.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:56:01,532 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/checks/compatibility/django_4_0.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:56:01,532 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/_os.py first seen with mtime 1725658127.141492
DEBUG 2024-09-08 20:56:01,532 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/sql/constants.py first seen with mtime 1725658127.1035109
DEBUG 2024-09-08 20:56:01,532 autoreload File /usr/lib/python3.10/logging/handlers.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,532 autoreload File /home/joe/Python/Django/books/project/apps/accounts/__init__.py first seen with mtime 1718489167.0546446
DEBUG 2024-09-08 20:56:01,532 autoreload File /usr/lib/python3.10/calendar.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,532 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/views/debug.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:56:01,532 autoreload File /usr/lib/python3.10/__future__.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,532 autoreload File /usr/lib/python3.10/asyncio/locks.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,532 autoreload File /usr/lib/python3.10/asyncio/unix_events.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,533 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/core/mail/utils.py first seen with mtime 1725658127.0825214
DEBUG 2024-09-08 20:56:01,533 autoreload File /usr/lib/python3.10/mimetypes.py first seen with mtime 1722272208.0
DEBUG 2024-09-08 20:56:01,533 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/utils/tree.py first seen with mtime 1725658127.1434908
DEBUG 2024-09-08 20:56:01,533 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/contrib/contenttypes/models.py first seen with mtime 1725658126.8026614
DEBUG 2024-09-08 20:56:01,533 autoreload File /home/joe/Python/Django/books/venv/lib/python3.10/site-packages/django/db/models/query_utils.py first seen with mtime 1725658127.1035109
